Primary Key,Ancient Toponym,Modern Toponym,Province,Country,Barrington Atlas Rank,Barrington Atlas Reference,Start Date,End Date,Longitude (X),Latitude (Y),Select Bibliography
Hanson2016_849,Aprustum,Argusto,Italia (III Lucania et Brutii),Italy,4 or 5,46 E3,-400,NULL,16.915692,39.147636,Beloch 1880; Bispham 2007; de Ligt 2012; DGRG.
Hanson2016_850,Bantia,Banzi,Italia (III Lucania et Brutii),Italy,4 or 5,45 D3,-400,NULL,16.013926,40.861741,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_851,Buxentum,Policastro Bussentino,Italia (III Lucania et Brutii),Italy,4 or 5,46 C1,-600,NULL,15.511196,40.07015,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Salmon 1969.
Hanson2016_852,Consentia,Consenza,Italia (III Lucania et Brutii),Italy,4 or 5,46 D3,-400,NULL,16.250026,39.29985,Beloch 1880; BNP; de Ligt 2012; DGRG; Salmon 1969.
Hanson2016_853,Copia,Sybaris,Italia (III Lucania et Brutii),Italy,3,46 E2,-194,NULL,16.490517,39.715622,Beloch 1880; Bispham 2007; Cornell and Mathews 1982; de Ligt 2012; Hansen 2006; Hansen and Nielsen 2004; PECS; Salmon 1969; Sear 2006; Woloch 1983.
Hanson2016_854,Cosilinum,Padula,Italia (III Lucania et Brutii),Italy,4 or 5,45 C4,-400,NULL,15.592337,40.39484,Beloch 1880; Bispham 2007; de Ligt 2012; DGRG; Sear 2006.
Hanson2016_855,Croton,Crotone,Italia (III Lucania et Brutii),Italy,3,46 F3,-708,NULL,17.146875,39.079077,Beloch 1880; de Ligt 2012; Hansen 2006; Hansen and Nielsen 2004; PECS; Salmon 1969.
Hanson2016_856,Grumentum,Grumento,Italia (III Lucania et Brutii),Italy,3,45 C4,-400,NULL,15.906111,40.283889,Beloch 1880; BNP; de Ligt 2012; DGRG; Golvin 1988; PECS; Salmon 1969; Sear 2006.
Hanson2016_857,Heraclea (Italia (III Lucania et Brutii)),Policoro,Italia (III Lucania et Brutii),Italy,3,46 E1,-433,NULL,16.691668,40.208334,Beloch 1880; Bispham 2007; de Ligt 2012; Hansen 2006; Hansen and Nielsen 2004; PECS.
Hanson2016_858,Locri,Locri,Italia (III Lucania et Brutii),Italy,3,46 D5,-701,NULL,16.259896,38.236415,Beloch 1880; Beloch 1886; Bispham 2007; de Ligt 2012; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.
Hanson2016_859,Metapontum,Metaponto,Italia (III Lucania et Brutii),Italy,3,45 E4,-773,NULL,16.825234,40.383628,Beloch 1880; BNP; de Ligt 2012; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.
Hanson2016_860,Numistro,Unknown,Italia (III Lucania et Brutii),Italy,4 or 5,45 C3,-400,NULL,15.48671,40.753576,Beloch 1880; BNP; de Ligt 2012; DGRG.
Hanson2016_861,Paestum,Pesto,Italia (III Lucania et Brutii),Italy,3,45 B4,-600,NULL,15.00508,40.418666,Beloch 1880; Beloch 1886; Bispham 2007; Cornell and Mathews 1982; de Ligt 2012; Golvin 1988; Hansen 2006; Hansen 2006; Hansen and Nielsen 2004; McEvedy 2011; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Woloch 1983.
Hanson2016_862,Petelia,Strongoli,Italia (III Lucania et Brutii),Italy,3,46 F3,-400,NULL,17.051082,39.266076,Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_863,Potentia (Italia (III Lucania et Brutii)),Potenza,Italia (III Lucania et Brutii),Italy,3,45 C3,-400,NULL,15.804008,40.637974,Beloch 1880; Bispham 2007; de Ligt 2012; DGRG.
Hanson2016_864,Regium,Reggio Calabria,Italia (III Lucania et Brutii),Italy,3,46 C5,-730,NULL,15.645082,38.108612,Beloch 1880; Bispham 2007; de Ligt 2012; Hansen 2006; Hansen and Nielsen 2004; McEvedy 2011; PECS; Sear 2006.
Hanson2016_865,Scolacium,Catanzaro,Italia (III Lucania et Brutii),Italy,4 or 5,46 E4,-600,NULL,16.59605,38.810332,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Salmon 1969; Sear 2006.
Hanson2016_866,Sontia,Sanza,Italia (III Lucania et Brutii),Italy,-,-,-400,NULL,15.551387,40.242232,Beloch 1880; de Ligt 2012; DGRG.
Hanson2016_867,Tegianum,Teggiano,Italia (III Lucania et Brutii),Italy,4 or 5,45 C4,-400,NULL,15.539993,40.378394,Beloch 1880; BNP; de Ligt 2012; Salmon 1969; Sear 2006.
Hanson2016_868,Tempsa,Unlocated,Italia (III Lucania et Brutii),Italy,4 or 5,46 D3,-400,NULL,16.611139,39.448133,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Hansen and Nielsen 2004; Salmon 1969.
Hanson2016_869,Velia,Elea,Italia (III Lucania et Brutii),Italy,3,46 B1,-540,NULL,15.154241,40.159537,Beloch 1880; Bispham 2007; de Ligt 2012; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006.
Hanson2016_870,Vibo Valentia,Unknown,Italia (III Lucania et Brutii),Italy,3,46 D4,-550,NULL,16.104975,38.670773,Beloch 1880; Bispham 2007; Cornell and Mathews 1982; de Ligt 2012; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Salmon 1969; Sear 2006.
Hanson2016_871,Volcei,Buccino,Italia (III Lucania et Brutii),Italy,4 or 5,45 B3,-400,NULL,15.374758,40.632707,Beloch 1880; Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS; Sear 2006.
Hanson2016_872,Aequi,Aequi,Italia (IV Samnium),Italy,3,42 E4,-400,NULL,13.195431,42.186833,Beloch 1880; de Ligt 2012; Sear 2006.
Hanson2016_873,Aesernia,Isernia,Italia (IV Samnium),Italy,3,44 F2,-400,NULL,14.233993,41.598064,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; PECS; Salmon 1969.
Hanson2016_874,Alba Fucentia,Albe,Italia (IV Samnium),Italy,3,42 E4,-303,NULL,13.408983,42.079894,Beloch 1880; Beloch 1886; Bispham 2007; Cornell and Mathews 1982; de Ligt 2012; Golvin 1988; PECS; Salmon 1969; Sear 2006; Woloch 1983.
Hanson2016_875,Amiternum,S. Vittorino,Italia (IV Samnium),Italy,3,42 E4,-400,NULL,13.306,42.400556,Beloch 1880; BNP; de Ligt 2012; DGRG; Golvin 1988; PECS; Sear 2006.
Hanson2016_876,Angitia,Luco,Italia (IV Samnium),Italy,4 or 5,44 D2,-400,NULL,13.459907,41.970045,Beloch 1880; BNP; de Ligt 2012; DGRG.
Hanson2016_877,Antinum,Civita d'Antino,Italia (IV Samnium),Italy,3,44 D2,-400,NULL,13.471758,41.885604,Beloch 1880; BNP; de Ligt 2012; DGRG.
Hanson2016_878,Anxanum,Lanciano,Italia (IV Samnium),Italy,3,42 G4,-400,NULL,14.388696,42.229729,Beloch 1880; de Ligt 2012; DGRG; Sear 2006.
Hanson2016_879,Aufidena,Castel di Sangro,Italia (IV Samnium),Italy,3,44 F2,-400,NULL,14.104444,41.774722,Beloch 1880; BNP; de Ligt 2012; DGRG.
Hanson2016_880,Aveia,Aveia,Italia (IV Samnium),Italy,3,42 E4,-400,NULL,13.487411,42.295745,Beloch 1880; de Ligt 2012; DGRG; PECS; Sear 2006.
Hanson2016_881,Bovianum,Boiano,Italia (IV Samnium),Italy,3,44 F3,-400,NULL,14.47104,41.482055,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; PECS; Salmon 1969.
Hanson2016_882,Carseoli,Carsli,Italia (IV Samnium),Italy,3,44 D1,-400,NULL,13.08687,42.0993,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; PECS; Salmon 1969; Salmon 1969.
Hanson2016_883,Cluviae,Piano Laroma,Italia (IV Samnium),Italy,3,42 G4,-400,NULL,14.260862,42.136297,BNP; PECS; Sear 2006.
Hanson2016_884,Corfinium,Corfinio,Italia (IV Samnium),Italy,3,42 F4,-400,NULL,13.842185,42.123814,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; Golvin 1988; PECS; Sear 2006.
Hanson2016_885,Cures,Cures,Italia (IV Samnium),Italy,3,42 D4,-400,NULL,12.684231,42.178026,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_886,Fagifulae,Montagano,Italia (IV Samnium),Italy,3,44 G2,-400,NULL,14.667625,41.657876,Beloch 1880; BNP; de Ligt 2012; PECS.
Hanson2016_887,Forum Novum,Forum Novum,Italia (IV Samnium),Italy,4 or 5,42 D4,-27,NULL,12.63908,42.35459,Beloch 1880; Bispham 2007; de Ligt 2012; PECS.
Hanson2016_888,Histonium,Vasto,Italia (IV Samnium),Italy,3,42 H4,-400,NULL,14.709621,42.112706,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS; Quinn and Wilson 2013.
Hanson2016_889,Hortona,Ortona,Italia (IV Samnium),Italy,3,42 G4,-400,NULL,14.403382,42.3549,Beloch 1880; BNP; de Ligt 2012; DGRG.
Hanson2016_890,Iuvanum,Unknown,Italia (IV Samnium),Italy,3,44 F1,-200,NULL,14.256704,41.998988,Beloch 1880; de Ligt 2012; Sear 2006.
Hanson2016_891,Larinum,Larino,Italia (IV Samnium),Italy,3,45 A1,-400,NULL,14.916232,41.805416,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_892,Marruvium,S. Benedetto dei Marsi,Italia (IV Samnium),Italy,3,44 E1,-200,NULL,13.623923,42.005292,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS; Sear 2006.
Hanson2016_893,Nomentum,Mentana,Italia (IV Samnium),Italy,4 or 5,43 C1,-400,NULL,12.637366,42.033429,Beloch 1880; Bispham 2007; BNP; de Ligt 2012.
Hanson2016_894,Peltuinum,Gran Sasso,Italia (IV Samnium),Italy,3,42 F4,-400,NULL,13.620278,42.285833,Beloch 1880; BNP; de Ligt 2012; DGRG; Golvin 1988; PECS; Sear 2006.
Hanson2016_895,Pinna,S. Domenico,Italia (IV Samnium),Italy,3,42 F4,-400,NULL,13.927488,42.457647,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_896,Reate,Rieti,Italia (IV Samnium),Italy,2,42 D4,-400,NULL,12.861179,42.403056,Beloch 1880; BNP; de Ligt 2012; McEvedy 2011; PECS.
Hanson2016_897,Saepinum,Sepino,Italia (IV Samnium),Italy,3,44 G3,-400,NULL,14.617674,41.433396,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; MacMullen 2000; PECS; Salmon 1969; Sear 2006.
Hanson2016_898,Sulmo,Sulmona,Italia (IV Samnium),Italy,3,44 E1,-400,NULL,13.925721,42.047699,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_899,Superaequum,Castelvecchio Subequo,Italia (IV Samnium),Italy,3,42 F4,-400,NULL,13.730645,42.130586,Beloch 1880; Bispham 2007; de Ligt 2012; DGRG.
Hanson2016_900,Teate Marrucinorum,Chieti,Italia (IV Samnium),Italy,3,42 G4,-400,NULL,14.167151,42.351793,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006.
Hanson2016_901,Terventum,Trivento,Italia (IV Samnium),Italy,3,44 G2,-400,NULL,14.551936,41.782158,BNP; de Ligt 2012; PECS.
Hanson2016_902,Tibur,Tivoli,Italia (IV Samnium),Italy,2,43 D2,-400,NULL,12.798272,41.963579,Beloch 1880; Bispham 2007; de Ligt 2012; Golvin 1988; PECS; Sear 2006; Woloch 1983.
Hanson2016_903,Trebula Mutuesca,Monteleone Sabino,Italia (IV Samnium),Italy,3,42 D4,-400,NULL,12.858141,42.233123,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_904,Trebula Suffenas,Unlocated,Italia (IV Samnium),Italy,4 or 5,43 D2,-400,NULL,12.937703,41.95424,Beloch 1880; Bispham 2007; de Ligt 2012.
Hanson2016_905,Ancona,Ancona,Italia (V Picenum),Italy,2,42 F1,-387,NULL,13.518757,43.615857,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Golvin 1988; PECS; Salmon 1969.
Hanson2016_906,Asculum,Ascoli Piceno,Italia (V Picenum),Italy,2,42 F3,-400,NULL,13.575401,42.854273,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Golvin 1988; McEvedy 2011; PECS; Salmon 1969; Sear 2006.
Hanson2016_907,Atria,Atri,Italia (V Picenum),Italy,3,42 F3,-400,NULL,13.975858,42.579977,Beloch 1880; Cornell and Mathews 1982; de Ligt 2012; DGRG; Sear 2006.
Hanson2016_908,Auximum,Osimo,Italia (V Picenum),Italy,3,42 E2,-400,NULL,13.485524,43.485838,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; PECS; Salmon 1969.
Hanson2016_909,Castrum Novum (Italia (V Picenum)),Giulianova,Italia (V Picenum),Italy,3,42 F3,-400,NULL,13.966112,42.753362,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Salmon 1969; Sear 2006.
Hanson2016_910,Cluana,Portocivitanova,Italia (V Picenum),Italy,4 or 5,42 F2,-400,NULL,13.730452,43.304794,Beloch 1880; de Ligt 2012; DGRG; PECS.
Hanson2016_911,Falerio,Falerone,Italia (V Picenum),Italy,3,42 E2,-400,NULL,13.470265,43.105492,Beloch 1880; Cornell and Mathews 1982; de Ligt 2012; DGRG; Golvin 1988; PECS; Salmon 1969; Sear 2006.
Hanson2016_912,Firmum,Fermo,Italia (V Picenum),Italy,3,42 F2,-400,NULL,13.724222,43.16563,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; PECS; Salmon 1969; Salmon 1969; Sear 2006.
Hanson2016_913,Helvia Ricina,Ricina,Italia (V Picenum),Italy,3,42 E2,-400,NULL,13.424,43.3279,Beloch 1880; de Ligt 2012; DGRG; PECS; Salmon 1969; Sear 2006.
Hanson2016_914,Interamnia Praetuttiorum,Teramo,Italia (V Picenum),Italy,3,42 F3,-400,NULL,13.700768,42.659733,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; Golvin 1988; PECS; Salmon 1969; Sear 2006.
Hanson2016_915,Numana,Numana,Italia (V Picenum),Italy,4 or 5,42 F1,-400,NULL,13.622062,43.510254,Beloch 1880; BNP; de Ligt 2012; DGRG.
Hanson2016_916,Pausulae,Corridonia,Italia (V Picenum),Italy,3,42 F2,-400,NULL,13.510245,43.248496,Beloch 1880; BNP; de Ligt 2012; DGRG.
Hanson2016_917,Pollentia (Italia (V Picenum)),Pollenzo,Italia (V Picenum),Italy,4 or 5,39 B4,-179,NULL,13.348377,43.266889,Beloch 1880; de Ligt 2012; Golvin 1988; PECS; Sear 2006.
Hanson2016_918,Potentia (Italia (V Picenum)),S. Maria a Potenza,Italia (V Picenum),Italy,3,42 F2,-184,NULL,13.67103,43.414635,Beloch 1880; Cornell and Mathews 1982; de Ligt 2012; DGRG; PECS; Salmon 1969.
Hanson2016_919,Tolentinum,Tolentino,Italia (V Picenum),Italy,3,42 E2,-400,NULL,13.283408,43.209532,Beloch 1880; de Ligt 2012; DGRG.
Hanson2016_920,Trea,Treia,Italia (V Picenum),Italy,3,42 E2,-400,NULL,13.312548,43.311591,Beloch 1880; Bispham 2007; de Ligt 2012; PECS; Salmon 1969.
Hanson2016_921,Urbs Salvia,Urbisaglia,Italia (V Picenum),Italy,3,42 E2,-400,NULL,13.381379,43.198353,Beloch 1880; de Ligt 2012; Golvin 1988; PECS; Salmon 1969; Sear 2006.
Hanson2016_922,Aesis,Iesi,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E1,-400,NULL,13.24375,43.522387,Beloch 1880; Cornell and Mathews 1982; de Ligt 2012; PECS; Salmon 1969.
Hanson2016_923,Ameria,Amelia,Italia (VI Umbria and Ager Gallicus),Italy,3,42 C3,-400,NULL,12.413636,42.557585,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_924,Asisium,Assisi,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D2,-400,NULL,12.617518,43.070167,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; Golvin 1988; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Russell 1958; Sear 2006; Woloch 1983.
Hanson2016_925,Camerinum,Camerino,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E2,-400,NULL,13.066642,43.134144,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG.
Hanson2016_926,Carsulae,Carsulae,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,NULL,12.557153,42.639792,Beloch 1880; BNP; de Ligt 2012; DGRG; Golvin 1988; PECS; Sear 2006.
Hanson2016_927,Cingulum,Cingoli,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E2,-400,NULL,13.203437,43.37422,Beloch 1880; Bispham 2007; BNP; Boatwright 2000; de Ligt 2012; DGRG.
Hanson2016_928,Cupra Maritima,Civita di Marano,Italia (VI Umbria and Ager Gallicus),Italy,3,42 F2,-400,NULL,13.116407,43.446889,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS; Salmon 1969.
Hanson2016_929,Fanum Fortunae,Fano,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E1,-27,NULL,13.017751,43.843172,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; PECS; Salmon 1969.
Hanson2016_930,Forum Sempronii,Fossombrone,Italia (VI Umbria and Ager Gallicus),Italy,4 or 5,42 D1,-122,NULL,12.817031,43.700322,Beloch 1880; de Ligt 2012; DGRG; PECS.
Hanson2016_931,Fulginiae,Foligno,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,NULL,12.703192,42.955653,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; Nelis-Clément and Roddaz 2008; PECS.
Hanson2016_932,Hispellum,Spello,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,NULL,12.670753,42.994022,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Golvin 1988; PECS; Salmon 1969; Sear 2006.
Hanson2016_933,Iguvium,Gubbio,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D2,-400,NULL,12.580375,43.350411,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS; Sear 2006.
Hanson2016_934,Interamna Nahars,Terni,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,NULL,12.646781,42.560219,Beloch 1880; Bispham 2007; de Ligt 2012; Golvin 1988; PECS; Sear 2006.
Hanson2016_935,Matilica,Matélica,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E2,-400,NULL,13.008723,43.255867,Beloch 1880; de Ligt 2012; DGRG; PECS.
Hanson2016_936,Mevania,Bevagna,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,NULL,12.607281,42.931821,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; Golvin 1988; PECS; Sear 2006.
Hanson2016_937,Mevaniola,Unknown,Italia (VI Umbria and Ager Gallicus),Italy,3,42 B1,-400,NULL,11.903398,43.983123,Beloch 1880; Bispham 2007; de Ligt 2012; DGRG; PECS.
Hanson2016_938,Narnia,Narni,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,NULL,12.51563,42.517602,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; PECS; Salmon 1969.
Hanson2016_939,Nuceria Camellaria,Nocera dei Pagani,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D2,-400,NULL,12.788349,43.113857,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_940,Nursia,Norcia,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E3,-400,NULL,13.093901,42.79336,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_941,Ocriculum,Otricoli,Italia (VI Umbria and Ager Gallicus),Italy,3,42 C4,-400,NULL,12.47655,42.422887,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; Golvin 1988; PECS; Salmon 1969; Sear 2006.
Hanson2016_942,Ostra,Unknown,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E1,-400,NULL,13.157975,43.61335,Beloch 1880; de Ligt 2012; DGRG; Sear 2006.
Hanson2016_943,Pisaurum,Pesauro,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D1,-184,NULL,12.909749,43.91017,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Nelis-Clément and Roddaz 2008; PECS; Salmon 1969; Sear 2006.
Hanson2016_944,Pitinum Mergens,Cagli,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D1,-400,NULL,12.648462,43.546441,BNP; DGRG; Sear 2006.
Hanson2016_945,Pitinum Pisaurense,Macerata Feltria,Italia (VI Umbria and Ager Gallicus),Italy,3,42 C1,-400,NULL,12.441276,43.803909,Bispham 2007; BNP.
Hanson2016_946,Plestia,Colfiorito,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D2,-400,NULL,12.889556,43.027667,Beloch 1880; BNP; de Ligt 2012; PECS.
Hanson2016_947,Sarsina,Sarsina,Italia (VI Umbria and Ager Gallicus),Italy,3,42 C1,-400,NULL,12.143099,43.918666,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_948,Sena Gallica,Senigallia,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E1,-400,NULL,13.218024,43.715014,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; PECS; Salmon 1969.
Hanson2016_949,Sentinum,Sentino,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D2,-400,NULL,12.852965,43.42179,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_950,Septempeda,S. Severino Marche,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E2,-400,NULL,13.197841,43.235641,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS; Salmon 1969.
Hanson2016_951,Sestinum,Sestino,Italia (VI Umbria and Ager Gallicus),Italy,3,42 C1,-400,NULL,12.298883,43.710612,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_952,Spoletium,Spoleto,Italia (VI Umbria and Ager Gallicus),Italy,2,42 D3,-240,NULL,12.736833,42.734216,Beloch 1880; Benario 1981; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Golvin 1988; Nelis-Clément and Roddaz 2008; PECS; Salmon 1969; Sear 2006.
Hanson2016_953,Suasa,Castelleone di Suasa,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D1,-400,NULL,12.983986,43.623375,Beloch 1880; de Ligt 2012; DGRG; PECS.
Hanson2016_954,Tadinae,S. Antonio della Rasina,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D2,-400,NULL,12.786046,43.230265,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_955,Tuder,Todi,Italia (VI Umbria and Ager Gallicus),Italy,3,42 C3,-400,NULL,12.406448,42.781909,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Golvin 1988; PECS; Salmon 1969; Sear 2006.
Hanson2016_956,Tuficum,Borgo Tufico,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D2,-400,NULL,12.997564,43.345836,Beloch 1880; BNP; de Ligt 2012; DGRG.
Hanson2016_957,Urvinum Hortense,Collemancio,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,NULL,12.522032,42.985186,Beloch 1880; Bispham 2007; de Ligt 2012; PECS.
Hanson2016_958,Urvinum Mataurense,Urbino,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D1,-400,NULL,12.636848,43.723884,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; PECS; Sear 2006.
Hanson2016_959,Vettona,Bettona,Italia (VI Umbria and Ager Gallicus),Italy,3,42 C2,-400,NULL,12.484618,43.012888,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_960,Alsium,Palo,Italia (VII Etruria),Italy,3,43 A2,-400,NULL,12.1,41.933333,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; Salmon 1969.
Hanson2016_961,Arna,Unknown,Italia (VII Etruria),Italy,3,42 C2,-400,NULL,12.486048,43.127841,Beloch 1880; de Ligt 2012; DGRG.
Hanson2016_962,Arretium,Arezzo,Italia (VII Etruria),Italy,2,42 B2,-400,NULL,11.881301,43.463409,Beloch 1880; Benario 1981; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Golvin 1988; PECS; Salmon 1969; Sear 2006.
Hanson2016_963,Baccanae,Baccanae?,Italia (VII Etruria),Italy,4 or 5,42 C4,-27,NULL,12.367302,42.119115,DGRG.
Hanson2016_964,Blera,Bieda,Italia (VII Etruria),Italy,3,42 C4,-600,NULL,12.0325,42.273333,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_965,Caere,Cerveteri,Italia (VII Etruria),Italy,2,43 A1,-400,NULL,12.093463,41.993778,Beloch 1880; Beloch 1886; Bispham 2007; BNP; de Ligt 2012; PECS; Sear 2006.
Hanson2016_966,Capena,Civitcola,Italia (VII Etruria),Italy,3,42 D4,-500,275,12.541739,42.142672,Beloch 1880; Bispham 2007; de Ligt 2012; DGRG; PECS.
Hanson2016_967,Castrum Novum (Italia (VII Etruria)),Torre Chiaruccia,Italia (VII Etruria),Italy,3,44 A1,-400,NULL,11.833334,42.033334,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Salmon 1969.
Hanson2016_968,Centumcellae,Cittavecchia,Italia (VII Etruria),Italy,4 or 5,42 B4,106,NULL,11.796814,42.09118,BNP; DGRG.
Hanson2016_969,Clusium,Chiusi,Italia (VII Etruria),Italy,2,42 B2,-500,NULL,11.949005,43.016697,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; PECS.
Hanson2016_970,Cortona,Cortona,Italia (VII Etruria),Italy,3,42 B2,-500,NULL,11.985527,43.274476,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.
Hanson2016_971,Cosa,Ansedonia,Italia (VII Etruria),Italy,3,42 A4,-400,275,11.289618,42.413185,Beloch 1880; Beloch 1886; Bispham 2007; Cornell and Mathews 1982; de Ligt 2012; PECS; Quinn and Wilson 2013; Salmon 1969; Woloch 1983.
